id,name,code,media_type_id/id,source_id/id,system
application_vnd_data_vision_rdz,application/vnd.data-vision.rdz,application_vnd_data_vision_rdz,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_debian_binary_package,application/vnd.debian.binary-package,application_vnd_debian_binary_package,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dece_data,application/vnd.dece.data,application_vnd_dece_data,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dece_ttml_xml,application/vnd.dece.ttml+xml,application_vnd_dece_ttml_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dece_unspecified,application/vnd.dece.unspecified,application_vnd_dece_unspecified,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dece_zip,application/vnd.dece-zip,application_vnd_dece_zip,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_denovo_fcselayout_link,application/vnd.denovo.fcselayout-link,application_vnd_denovo_fcselayout_link,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_desmume_movie,application/vnd.desmume-movie,application_vnd_desmume_movie,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dir_bi_plate_dl_nosuffix,application/vnd.dir-bi.plate-dl-nosuffix,application_vnd_dir_bi_plate_dl_nosuffix,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dm_delegation_xml,application/vnd.dm.delegation+xml,application_vnd_dm_delegation_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dna,application/vnd.dna,application_vnd_dna,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_document_json,application/vnd.document+json,application_vnd_document_json,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dolby_mobile_1,application/vnd.dolby.mobile.1,application_vnd_dolby_mobile_1,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dolby_mobile_2,application/vnd.dolby.mobile.2,application_vnd_dolby_mobile_2,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_doremir_scorecloud_binary_document,application/vnd.doremir.scorecloud-binary-document,application_vnd_doremir_scorecloud_binary_document,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dpgraph,application/vnd.dpgraph,application_vnd_dpgraph,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dreamfactory,application/vnd.dreamfactory,application_vnd_dreamfactory,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dtg_local,application/vnd.dtg.local,application_vnd_dtg_local,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dtg_local_flash,application/vnd.dtg.local.flash,application_vnd_dtg_local_flash,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dtg_local_html,application/vnd.dtg.local.html,application_vnd_dtg_local_html,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_ait,application/vnd.dvb.ait,application_vnd_dvb_ait,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_dvbj,application/vnd.dvb.dvbj,application_vnd_dvb_dvbj,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_esgcontainer,application/vnd.dvb.esgcontainer,application_vnd_dvb_esgcontainer,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_ipdcdftnotifaccess,application/vnd.dvb.ipdcdftnotifaccess,application_vnd_dvb_ipdcdftnotifaccess,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_ipdcesgaccess,application/vnd.dvb.ipdcesgaccess,application_vnd_dvb_ipdcesgaccess,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_ipdcesgaccess2,application/vnd.dvb.ipdcesgaccess2,application_vnd_dvb_ipdcesgaccess2,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_ipdcesgpdd,application/vnd.dvb.ipdcesgpdd,application_vnd_dvb_ipdcesgpdd,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_ipdcroaming,application/vnd.dvb.ipdcroaming,application_vnd_dvb_ipdcroaming,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_iptv_alfec_base,application/vnd.dvb.iptv.alfec-base,application_vnd_dvb_iptv_alfec_base,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_iptv_alfec_enhancement,application/vnd.dvb.iptv.alfec-enhancement,application_vnd_dvb_iptv_alfec_enhancement,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_aggregate_root_xml,application/vnd.dvb.notif-aggregate-root+xml,application_vnd_dvb_notif_aggregate_root_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_container_xml,application/vnd.dvb.notif-container+xml,application_vnd_dvb_notif_container_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_generic_xml,application/vnd.dvb.notif-generic+xml,application_vnd_dvb_notif_generic_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_ia_msglist_xml,application/vnd.dvb.notif-ia-msglist+xml,application_vnd_dvb_notif_ia_msglist_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_ia_registration_request_xml,application/vnd.dvb.notif-ia-registration-request+xml,application_vnd_dvb_notif_ia_registration_request_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_ia_registration_response_xml,application/vnd.dvb.notif-ia-registration-response+xml,application_vnd_dvb_notif_ia_registration_response_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_notif_init_xml,application/vnd.dvb.notif-init+xml,application_vnd_dvb_notif_init_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_pfr,application/vnd.dvb.pfr,application_vnd_dvb_pfr,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dvb_service,application/vnd.dvb_service,application_vnd_dvb_service,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dxr,application/vnd-dxr,application_vnd_dxr,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dynageo,application/vnd.dynageo,application_vnd_dynageo,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_dzr,application/vnd.dzr,application_vnd_dzr,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_easykaraoke_cdgdownload,application/vnd.easykaraoke.cdgdownload,application_vnd_easykaraoke_cdgdownload,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecdis_update,application/vnd.ecdis-update,application_vnd_ecdis_update,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecowin_chart,application/vnd.ecowin.chart,application_vnd_ecowin_chart,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecowin_filerequest,application/vnd.ecowin.filerequest,application_vnd_ecowin_filerequest,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecowin_fileupdate,application/vnd.ecowin.fileupdate,application_vnd_ecowin_fileupdate,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecowin_series,application/vnd.ecowin.series,application_vnd_ecowin_series,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecowin_seriesrequest,application/vnd.ecowin.seriesrequest,application_vnd_ecowin_seriesrequest,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ecowin_seriesupdate,application/vnd.ecowin.seriesupdate,application_vnd_ecowin_seriesupdate,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_emclient_accessrequest_xml,application/vnd.emclient.accessrequest+xml,application_vnd_emclient_accessrequest_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_enliven,application/vnd.enliven,application_vnd_enliven,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_enphase_envoy,application/vnd.enphase.envoy,application_vnd_enphase_envoy,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_eprints_data_xml,application/vnd.eprints.data+xml,application_vnd_eprints_data_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_epson_esf,application/vnd.epson.esf,application_vnd_epson_esf,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_epson_msf,application/vnd.epson.msf,application_vnd_epson_msf,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_epson_quickanime,application/vnd.epson.quickanime,application_vnd_epson_quickanime,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_epson_salt,application/vnd.epson.salt,application_vnd_epson_salt,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_epson_ssf,application/vnd.epson.ssf,application_vnd_epson_ssf,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ericsson_quickcall,application/vnd.ericsson.quickcall,application_vnd_ericsson_quickcall,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_eszigno3_xml,application/vnd.eszigno3+xml,application_vnd_eszigno3_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_aoc_xml,application/vnd.etsi.aoc+xml,application_vnd_etsi_aoc_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_asic_s_zip,application/vnd.etsi.asic-s+zip,application_vnd_etsi_asic_s_zip,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_asic_e_zip,application/vnd.etsi.asic-e+zip,application_vnd_etsi_asic_e_zip,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_cug_xml,application/vnd.etsi.cug+xml,application_vnd_etsi_cug_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvcommand_xml,application/vnd.etsi.iptvcommand+xml,application_vnd_etsi_iptvcommand_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvdiscovery_xml,application/vnd.etsi.iptvdiscovery+xml,application_vnd_etsi_iptvdiscovery_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvprofile_xml,application/vnd.etsi.iptvprofile+xml,application_vnd_etsi_iptvprofile_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvsad_bc_xml,application/vnd.etsi.iptvsad-bc+xml,application_vnd_etsi_iptvsad_bc_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvsad_cod_xml,application/vnd.etsi.iptvsad-cod+xml,application_vnd_etsi_iptvsad_cod_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvsad_npvr_xml,application/vnd.etsi.iptvsad-npvr+xml,application_vnd_etsi_iptvsad_npvr_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvservice_xml,application/vnd.etsi.iptvservice+xml,application_vnd_etsi_iptvservice_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvsync_xml,application/vnd.etsi.iptvsync+xml,application_vnd_etsi_iptvsync_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_iptvueprofile_xml,application/vnd.etsi.iptvueprofile+xml,application_vnd_etsi_iptvueprofile_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_mcid_xml,application/vnd.etsi.mcid+xml,application_vnd_etsi_mcid_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_mheg5,application/vnd.etsi.mheg5,application_vnd_etsi_mheg5,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_overload_control_policy_dataset_xml,application/vnd.etsi.overload-control-policy-dataset+xml,application_vnd_etsi_overload_control_policy_dataset_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_pstn_xml,application/vnd.etsi.pstn+xml,application_vnd_etsi_pstn_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_sci_xml,application/vnd.etsi.sci+xml,application_vnd_etsi_sci_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_simservs_xml,application/vnd.etsi.simservs+xml,application_vnd_etsi_simservs_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_timestamp_token,application/vnd.etsi.timestamp-token,application_vnd_etsi_timestamp_token,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_tsl_xml,application/vnd.etsi.tsl+xml,application_vnd_etsi_tsl_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_etsi_tsl_der,application/vnd.etsi.tsl.der,application_vnd_etsi_tsl_der,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_eudora_data,application/vnd.eudora.data,application_vnd_eudora_data,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ezpix_album,application/vnd.ezpix-album,application_vnd_ezpix_album,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ezpix_package,application/vnd.ezpix-package,application_vnd_ezpix_package,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_f_secure_mobile,application/vnd.f-secure.mobile,application_vnd_f_secure_mobile,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fastcopy_disk_image,application/vnd.fastcopy-disk-image,application_vnd_fastcopy_disk_image,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fdf,application/vnd-fdf,application_vnd_fdf,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fdsn_mseed,application/vnd.fdsn.mseed,application_vnd_fdsn_mseed,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fdsn_seed,application/vnd.fdsn.seed,application_vnd_fdsn_seed,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ffsns,application/vnd.ffsns,application_vnd_ffsns,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fints,application/vnd.fints,application_vnd_fints,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_flographit,application/vnd.FloGraphIt,application_vnd_flographit,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fluxtime_clip,application/vnd.fluxtime.clip,application_vnd_fluxtime_clip,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_font_fontforge_sfd,application/vnd.font-fontforge-sfd,application_vnd_font_fontforge_sfd,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_framemaker,application/vnd.framemaker,application_vnd_framemaker,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_frogans_fnc,application/vnd.frogans.fnc,application_vnd_frogans_fnc,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_frogans_ltf,application/vnd.frogans.ltf,application_vnd_frogans_ltf,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fsc_weblaunch,application/vnd.fsc.weblaunch,application_vnd_fsc_weblaunch,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujitsu_oasys,application/vnd.fujitsu.oasys,application_vnd_fujitsu_oasys,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujitsu_oasys2,application/vnd.fujitsu.oasys2,application_vnd_fujitsu_oasys2,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujitsu_oasys3,application/vnd.fujitsu.oasys3,application_vnd_fujitsu_oasys3,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujitsu_oasysgp,application/vnd.fujitsu.oasysgp,application_vnd_fujitsu_oasysgp,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujitsu_oasysprs,application/vnd.fujitsu.oasysprs,application_vnd_fujitsu_oasysprs,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_art4,application/vnd.fujixerox.ART4,application_vnd_fujixerox_art4,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_art_ex,application/vnd.fujixerox.ART-EX,application_vnd_fujixerox_art_ex,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_ddd,application/vnd.fujixerox.ddd,application_vnd_fujixerox_ddd,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_docuworks,application/vnd.fujixerox.docuworks,application_vnd_fujixerox_docuworks,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_docuworks_binder,application/vnd.fujixerox.docuworks.binder,application_vnd_fujixerox_docuworks_binder,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_docuworks_container,application/vnd.fujixerox.docuworks.container,application_vnd_fujixerox_docuworks_container,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fujixerox_hbpl,application/vnd.fujixerox.HBPL,application_vnd_fujixerox_hbpl,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fut_misnet,application/vnd.fut-misnet,application_vnd_fut_misnet,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_fuzzysheet,application/vnd.fuzzysheet,application_vnd_fuzzysheet,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_genomatix_tuxedo,application/vnd.genomatix.tuxedo,application_vnd_genomatix_tuxedo,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geo_json,application/vnd.geo+json,application_vnd_geo_json,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geocube_xml,application/vnd.geocube+xml,application_vnd_geocube_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geogebra_file,application/vnd.geogebra.file,application_vnd_geogebra_file,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geogebra_tool,application/vnd.geogebra.tool,application_vnd_geogebra_tool,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geometry_explorer,application/vnd.geometry-explorer,application_vnd_geometry_explorer,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geonext,application/vnd.geonext,application_vnd_geonext,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geoplan,application/vnd.geoplan,application_vnd_geoplan,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_geospace,application/vnd.geospace,application_vnd_geospace,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_gerber,application/vnd.gerber,application_vnd_gerber,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_globalplatform_card_content_mgt,application/vnd.globalplatform.card-content-mgt,application_vnd_globalplatform_card_content_mgt,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_globalplatform_card_content_mgt_response,application/vnd.globalplatform.card-content-mgt-response,application_vnd_globalplatform_card_content_mgt_response,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_gmx,application/vnd.gmx,application_vnd_gmx,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_google_earth_kml_xml,application/vnd.google-earth.kml+xml,application_vnd_google_earth_kml_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_google_earth_kmz,application/vnd.google-earth.kmz,application_vnd_google_earth_kmz,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_gov_sk_e_form_xml,application/vnd.gov.sk.e-form+xml,application_vnd_gov_sk_e_form_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_gov_sk_e_form_zip,application/vnd.gov.sk.e-form+zip,application_vnd_gov_sk_e_form_zip,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_gov_sk_xmldatacontainer_xml,application/vnd.gov.sk.xmldatacontainer+xml,application_vnd_gov_sk_xmldatacontainer_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_grafeq,application/vnd.grafeq,application_vnd_grafeq,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_gridmp,application/vnd.gridmp,application_vnd_gridmp,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_account,application/vnd.groove-account,application_vnd_groove_account,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_help,application/vnd.groove-help,application_vnd_groove_help,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_identity_message,application/vnd.groove-identity-message,application_vnd_groove_identity_message,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_injector,application/vnd.groove-injector,application_vnd_groove_injector,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_tool_message,application/vnd.groove-tool-message,application_vnd_groove_tool_message,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_tool_template,application/vnd.groove-tool-template,application_vnd_groove_tool_template,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_groove_vcard,application/vnd.groove-vcard,application_vnd_groove_vcard,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hal_json,application/vnd.hal+json,application_vnd_hal_json,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hal_xml,application/vnd.hal+xml,application_vnd_hal_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_handheld_entertainment_xml,application/vnd.HandHeld-Entertainment+xml,application_vnd_handheld_entertainment_xml,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hbci,application/vnd.hbci,application_vnd_hbci,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hcl_bireports,application/vnd.hcl-bireports,application_vnd_hcl_bireports,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_heroku_json,application/vnd.heroku+json,application_vnd_heroku_json,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hhe_lesson_player,application/vnd.hhe.lesson-player,application_vnd_hhe_lesson_player,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hp_hpgl,application/vnd.hp-HPGL,application_vnd_hp_hpgl,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hp_hpid,application/vnd.hp-hpid,application_vnd_hp_hpid,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hp_hps,application/vnd.hp-hps,application_vnd_hp_hps,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hp_jlyt,application/vnd.hp-jlyt,application_vnd_hp_jlyt,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hp_pcl,application/vnd.hp-PCL,application_vnd_hp_pcl,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hp_pclxl,application/vnd.hp-PCLXL,application_vnd_hp_pclxl,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_httphone,application/vnd.httphone,application_vnd_httphone,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hydrostatix_sof_data,application/vnd.hydrostatix.sof-data,application_vnd_hydrostatix_sof_data,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_hzn_3d_crossword,application/vnd.hzn-3d-crossword,application_vnd_hzn_3d_crossword,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ibm_afplinedata,application/vnd.ibm.afplinedata,application_vnd_ibm_afplinedata,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ibm_electronic_media,application/vnd.ibm.electronic-media,application_vnd_ibm_electronic_media,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ibm_minipay,application/vnd.ibm.MiniPay,application_vnd_ibm_minipay,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
application_vnd_ibm_modcap,application/vnd.ibm.modcap,application_vnd_ibm_modcap,mime_media_type_application,base.iana,https://www.iana.org/assignments/media-types/media-types.xhtml
