id,code,name,definition,level,contains_id/id,value_set_ids/id,country_ids/id,source_id/id,system
race_452,1508-1,"Santa Ana",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_453,1509-9,"Santa Clara",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_454,1510-7,"Santo Domingo",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_455,1511-5,"Taos",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_456,1512-3,"Tesuque",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_457,1513-1,"Tewa",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_458,1514-9,"Tigua",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_459,1515-6,"Zia",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_460,1516-4,"Zuni",,,race_433,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_461,1518-0,"Puget Sound Salish",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_462,1519-8,"Duwamish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_463,1520-6,"Kikiallus",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_464,1521-4,"Lower Skagit",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_465,1522-2,"Muckleshoot",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_466,1523-0,"Nisqually",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_467,1524-8,"Nooksack",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_468,1525-5,"Port Madison",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_469,1526-3,"Puyallup",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_470,1527-1,"Samish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_471,1528-9,"Sauk-Suiattle",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_472,1529-7,"Skokomish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_473,1530-5,"Skykomish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_474,1531-3,"Snohomish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_475,1532-1,"Snoqualmie",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_476,1533-9,"Squaxin Island",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_477,1534-7,"Steilacoom",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_478,1535-4,"Stillaguamish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_479,1536-2,"Suquamish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_480,1537-0,"Swinomish",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_481,1538-8,"Tulalip",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_482,1539-6,"Upper Skagit",,,race_461,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_483,1541-2,"Quapaw",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_484,1543-8,"Quinault",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_485,1545-3,"Rappahannock",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_486,1547-9,"Reno-Sparks",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_487,1549-5,"Round Valley",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_488,1551-1,"Sac and Fox",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_489,1552-9,"Iowa Sac and Fox",,,race_488,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_490,1553-7,"Missouri Sac and Fox",,,race_488,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_491,1554-5,"Oklahoma Sac and Fox",,,race_488,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_492,1556-0,"Salinan",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_493,1558-6,"Salish",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_494,1560-2,"Salish and Kootenai",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_495,1562-8,"Schaghticoke",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_496,1564-4,"Scott Valley",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_497,1566-9,"Seminole",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_498,1567-7,"Big Cypress",,,race_497,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_499,1568-5,"Brighton",,,race_497,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_500,1569-3,"Florida Seminole",,,race_497,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_501,1570-1,"Hollywood Seminole",,,race_497,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_502,1571-9,"Oklahoma Seminole",,,race_497,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_503,1573-5,"Serrano",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_504,1574-3,"San Manual",,,race_503,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_505,1576-8,"Shasta",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_506,1578-4,"Shawnee",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_507,1579-2,"Absentee Shawnee",,,race_506,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_508,1580-0,"Eastern Shawnee",,,race_506,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_509,1582-6,"Shinnecock",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_510,1584-2,"Shoalwater Bay",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_511,1586-7,"Shoshone",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_512,1587-5,"Battle Mountain",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_513,1588-3,"Duckwater",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_514,1589-1,"Elko",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_515,1590-9,"Ely",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_516,1591-7,"Goshute",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_517,1592-5,"Panamint",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_518,1593-3,"Ruby Valley",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_519,1594-1,"Skull Valley",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_520,1595-8,"South Fork Shoshone",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_521,1596-6,"Te-Moak Western Shoshone",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_522,1597-4,"Timbi-Sha Shoshone",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_523,1598-2,"Washakie",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_524,1599-0,"Wind River Shoshone",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_525,1600-6,"Yomba",,,race_511,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_526,1602-2,"Shoshone Paiute",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_527,1603-0,"Duck Valley",,,race_526,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_528,1604-8,"Fallon",,,race_526,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_529,1605-5,"Fort McDermitt",,,race_526,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_530,1607-1,"Siletz",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_531,1609-7,"Sioux",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_532,1610-5,"Blackfoot Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_533,1611-3,"Brule Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_534,1612-1,"Cheyenne River Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_535,1613-9,"Crow Creek Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_536,1614-7,"Dakota Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_537,1615-4,"Flandreau Santee",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_538,1616-2,"Fort Peck",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_539,1617-0,"Lake Traverse Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_540,1618-8,"Lower Brule Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_541,1619-6,"Lower Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_542,1620-4,"Mdewakanton Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_543,1621-2,"Miniconjou",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_544,1622-0,"Oglala Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_545,1623-8,"Pine Ridge Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_546,1624-6,"Pipestone Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_547,1625-3,"Prairie Island Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_548,1626-1,"Prior Lake Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_549,1627-9,"Rosebud Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_550,1628-7,"Sans Arc Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_551,1629-5,"Santee Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_552,1630-3,"Sisseton-Wahpeton",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_553,1631-1,"Sisseton Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_554,1632-9,"Spirit Lake Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_555,1633-7,"Standing Rock Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_556,1634-5,"Teton Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_557,1635-2,"Two Kettle Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_558,1636-0,"Upper Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_559,1637-8,"Wahpekute Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_560,1638-6,"Wahpeton Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_561,1639-4,"Wazhaza Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_562,1640-2,"Yankton Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_563,1641-0,"Yanktonai Sioux",,,race_531,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_564,1643-6,"Siuslaw",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_565,1645-1,"Spokane",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_566,1647-7,"Stewart",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_567,1649-3,"Stockbridge",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_568,1651-9,"Susanville",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_569,1653-5,"Tohono O'Odham",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_570,1654-3,"Ak-Chin",,,race_569,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_571,1655-0,"Gila Bend",,,race_569,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_572,1656-8,"San Xavier",,,race_569,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_573,1657-6,"Sells",,,race_569,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_574,1659-2,"Tolowa",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_575,1661-8,"Tonkawa",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_576,1663-4,"Tygh",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_577,1665-9,"Umatilla",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_578,1667-5,"Umpqua",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_579,1668-3,"Cow Creek Umpqua",,,race_578,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_580,1670-9,"Ute",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_581,1671-7,"Allen Canyon",,,race_580,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_582,1672-5,"Uintah Ute",,,race_580,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_583,1673-3,"Ute Mountain Ute",,,race_580,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_584,1675-8,"Wailaki",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_585,1677-4,"Walla-Walla",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_586,1679-0,"Wampanoag",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_587,1680-8,"Gay Head Wampanoag",,,race_586,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_588,1681-6,"Mashpee Wampanoag",,,race_586,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_589,1683-2,"Warm Springs",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_590,1685-7,"Wascopum",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_591,1687-3,"Washoe",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_592,1688-1,"Alpine",,,race_591,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_593,1689-9,"Carson",,,race_591,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_594,1690-7,"Dresslerville",,,race_591,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_595,1692-3,"Wichita",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_596,1694-9,"Wind River",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_597,1696-4,"Winnebago",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_598,1697-2,"Ho-chunk",,,race_597,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_599,1698-0,"Nebraska Winnebago",,,race_597,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_600,1700-4,"Winnemucca",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_601,1702-0,"Wintun",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_602,1704-6,"Wiyot",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_603,1705-3,"Table Bluff",,,race_602,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_604,1707-9,"Yakama",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_605,1709-5,"Yakama Cowlitz",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_606,1711-1,"Yaqui",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_607,1712-9,"Barrio Libre",,,race_606,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_608,1713-7,"Pascua Yaqui",,,race_606,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_609,1715-2,"Yavapai Apache",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_610,1717-8,"Yokuts",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_611,1718-6,"Chukchansi",,,race_610,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_612,1719-4,"Tachi",,,race_610,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_613,1720-2,"Tule River",,,race_610,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_614,1722-8,"Yuchi",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_615,1724-4,"Yuman",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_616,1725-1,"Cocopah",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_617,1726-9,"Havasupai",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_618,1727-7,"Hualapai",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_619,1728-5,"Maricopa",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_620,1729-3,"Mohave",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_621,1730-1,"Quechan",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_622,1731-9,"Yavapai",,,race_615,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_623,1732-7,"Yurok",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_624,1733-5,"Coast Yurok",,,race_623,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_625,1735-0,"Alaska Native",,,race_1,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_626,1737-6,"Alaska Indian",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_627,1739-2,"Alaskan Athabascan",,,race_626,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_628,1740-0,"Ahtna",,,race_627,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_629,1811-9,"Southeast Alaska",,,race_626,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_630,1813-5,"Tlingit-Haida",,,race_629,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_631,1814-3,"Angoon",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_632,1815-0,"Central Council of Tlingit and Haida Tribes",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_633,1816-8,"Chilkat",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_634,1817-6,"Chilkoot",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_635,1818-4,"Craig",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_636,1819-2,"Douglas",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_637,1820-0,"Haida",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_638,1821-8,"Hoonah",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_639,1822-6,"Hydaburg",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_640,1823-4,"Kake",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_641,1824-2,"Kasaan",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_642,1825-9,"Kenaitze",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_643,1826-7,"Ketchikan",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_644,1827-5,"Klawock",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_645,1828-3,"Pelican",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_646,1829-1,"Petersburg",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_647,1830-9,"Saxman",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_648,1831-7,"Sitka",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_649,1832-5,"Tenakee Springs",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_650,1833-3,"Tlingit",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_651,1834-1,"Wrangell",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_652,1835-8,"Yakutat",,,race_630,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_653,1837-4,"Tsimshian",,,race_629,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_654,1838-2,"Metlakatla",,,race_653,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_655,1840-8,"Eskimo",,,race_2,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_656,1842-4,"Greenland Eskimo",,,race_655,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_657,1844-0,"Inupiat Eskimo",,,race_655,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_658,1845-7,"Ambler",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_659,1846-5,"Anaktuvuk",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_660,1847-3,"Anaktuvuk Pass",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_661,1848-1,"Arctic Slope Inupiat",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_662,1849-9,"Arctic Slope Corporation",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_663,1850-7,"Atqasuk",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_664,1851-5,"Barrow",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_665,1852-3,"Bering Straits Inupiat",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_666,1853-1,"Brevig Mission",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_667,1854-9,"Buckland",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_668,1855-6,"Chinik",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_669,1856-4,"Council",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_670,1857-2,"Deering",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_671,1858-0,"Elim",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_672,1859-8,"Golovin",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_673,1860-6,"Inalik Diomede",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_674,1861-4,"Inupiaq",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_675,1862-2,"Kaktovik",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_676,1863-0,"Kawerak",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_677,1864-8,"Kiana",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_678,1865-5,"Kivalina",,,race_657,race_value_set_1,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
